Year,Type,Country,Sex ,Age,Fatal (Y/N)
2004.0,UNPROVOKED,JAPAN,M,,N
2004.0,UNPROVOKED,AUSTRALIA,M,,Y
2004.0,UNPROVOKED,EGYPT,F,TEEN,N
2004.0,UNPROVOKED,USA,M,,N
2004.0,UNPROVOKED,USA,M,,N
2004.0,UNPROVOKED,AUSTRALIA,M,,N
2004.0,UNPROVOKED,USA,M,,N
2004.0,UNPROVOKED,SOUTHAFRICA,M,,Y
2004.0,UNPROVOKED,USA,M,,N
2004.0,UNPROVOKED,BRAZIL,M,,N
2004.0,UNPROVOKED,USA,M,,N
2004.0,UNPROVOKED,USA,M,,N
2004.0,INVALID,USA,M,,N
2004.0,UNPROVOKED,USA,F,,N
2004.0,UNPROVOKED,BRAZIL,F,,N
2004.0,PROVOKED,BAHAMAS,M,,N
2004.0,UNPROVOKED,USA,M,,N
2004.0,UNPROVOKED,BRAZIL,M,,Y
2004.0,UNPROVOKED,USA,M,,Y
2004.0,UNPROVOKED,SOUTHAFRICA,M,,N
2004.0,INVALID,USA,F,,Y
2004.0,UNPROVOKED,USA,M,,N
2004.0,UNPROVOKED,USA,M,,N
2004.0,UNPROVOKED,BRAZIL,M,,N
2004.0,UNPROVOKED,REUNION,M,,N
2004.0,UNPROVOKED,USA,M,,N
2004.0,UNPROVOKED,USA,M,,N
2004.0,UNPROVOKED,AUSTRALIA,M,,N
2004.0,UNPROVOKED,BRAZIL,M,,Y
2004.0,UNPROVOKED,NEWZEALAND,M,,N
2004.0,INVALID,AUSTRALIA,M,,N
2004.0,UNPROVOKED,AUSTRALIA,M,,N
2004.0,UNPROVOKED,AUSTRALIA,M,,N
2004.0,UNPROVOKED,URUGUAY,M,,N
2004.0,UNPROVOKED,VENEZUELA,M,,N
2004.0,UNPROVOKED,SOUTHAFRICA,M,,N
2003.0,INVALID,USA,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,NEWZEALAND,M,,Y
2003.0,UNPROVOKED,AUSTRALIA,M,,N
2003.0,UNPROVOKED,SOUTHAFRICA,M,,Y
2003.0,UNPROVOKED,USA,F,,N
2003.0,UNPROVOKED,INDIA,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,AUSTRALIA,M,,N
2003.0,UNPROVOKED,USA,F,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,INVALID,USA,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,PROVOKED,USA,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,USA,F,,N
2003.0,UNPROVOKED,FIJI,M,,Y
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,INVALID,USA,F,OR,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,SOUTHAFRICA,M,,Y
2003.0,UNPROVOKED,USA,F,,Y
2003.0,INVALID,USA,M,,N
2003.0,UNPROVOKED,SOUTHAFRICA,M,,N
2003.0,UNPROVOKED,AUSTRALIA,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,USA,F,,N
2003.0,UNPROVOKED,BAHAMAS,M,,N
2003.0,PROVOKED,USA,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,BAHAMAS,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,USA,F,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,INVALID,USA,F,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,PROVOKED,USA,M,,N
2003.0,UNPROVOKED,USA,F,,N
2003.0,UNPROVOKED,BRAZIL,M,,N
2003.0,UNPROVOKED,BRAZIL,M,,N
2003.0,UNPROVOKED,BRAZIL,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,VENEZUELA,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,NEWZEALAND,M,,N
2003.0,UNPROVOKED,AUSTRALIA,M,,N
2003.0,UNPROVOKED,USA,M,,N
2003.0,UNPROVOKED,AUSTRALIA,M,,N
2003.0,UNPROVOKED,AUSTRALIA,M,,Y
2003.0,INVALID,SOUTHAFRICA,M,,Y
2002.0,UNPROVOKED,AUSTRALIA,F,,N
2002.0,UNPROVOKED,SOUTHAFRICA,M,,N
2002.0,UNPROVOKED,AUSTRALIA,M,,N
2002.0,INVALID,AUSTRALIA,M,,N
2002.0,UNPROVOKED,AUSTRALIA,M,,Y
2002.0,UNPROVOKED,BRAZIL,M,,Y
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,USA,F,,N
2002.0,UNPROVOKED,TURKSCAICOS,F,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,FRENCHPOLYNESIA,M,,N
2002.0,UNPROVOKED,USA,F,,N
2002.0,UNPROVOKED,BRAZIL,M,,Y
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,PROVOKED,USA,M,Ã,N
2002.0,PROVOKED,TONGA,M,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,BRAZIL,M,,N
2002.0,UNPROVOKED,SOUTHAFRICA,M,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,PROVOKED,USA,M,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,USA,F,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,PROVOKED,UNITEDKINGDOM,M,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,USA,F,,N
2002.0,PROVOKED,USA,M,,N
2002.0,PROVOKED,USA,M,,Y
2002.0,UNPROVOKED,BRAZIL,M,,N
2002.0,UNPROVOKED,USA,F,,N
2002.0,UNPROVOKED,AUSTRALIA,M,,N
2002.0,UNPROVOKED,USA,F,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,SOUTHAFRICA,M,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,PROVOKED,USA,M,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,PAPUANEWGUINEA,M,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,BRAZIL,M,,N
2002.0,PROVOKED,AUSTRALIA,M,,N
2002.0,UNPROVOKED,AUSTRALIA,M,,Y
2002.0,INVALID,AUSTRALIA,M,,Y
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,AUSTRALIA,M,,N
2002.0,UNPROVOKED,BAHAMAS,M,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,USA,F,,N
2002.0,UNPROVOKED,BRAZIL,M,,Y
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,UNPROVOKED,USA,M,,N
2002.0,INVALID,NEWCALEDONIA,M,,Y
2002.0,UNPROVOKED,AUSTRALIA,M,OR,N
2002.0,UNPROVOKED,FIJI,M,,Y
2002.0,UNPROVOKED,AUSTRALIA,M,,N
2002.0,UNPROVOKED,AUSTRALIA,M,,N
2002.0,UNPROVOKED,AUSTRALIA,M,,N
2002.0,UNPROVOKED,SOUTHAFRICA,M,,N
2002.0,UNPROVOKED,SOUTHAFRICA,M,,N
2002.0,UNPROVOKED,USA,M,,N
2001.0,INVALID,AUSTRALIA,M,,N
2001.0,UNPROVOKED,AUSTRALIA,M,,N
2001.0,UNPROVOKED,AUSTRALIA,F,,N
2001.0,UNPROVOKED,MEXICO,M,,N
2001.0,BOAT,AUSTRALIA,M,,N
2001.0,PROVOKED,USA,M,,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,INVALID,USA,M,,Y
2001.0,UNPROVOKED,USA,M,Ã,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,PROVOKED,USA,M,,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,UNPROVOKED,USA,M,,Y
2001.0,UNPROVOKED,USA,F,,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,UNPROVOKED,USA,M,,Y
2001.0,UNPROVOKED,BAHAMAS,M,,N
2001.0,UNPROVOKED,USA,F,,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,UNPROVOKED,USA,F,,N
2001.0,UNPROVOKED,USA,F,,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,UNPROVOKED,BAHAMAS,M,,N
2001.0,UNPROVOKED,THAILAND,M,,N
2001.0,UNPROVOKED,BAHAMAS,M,,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,UNPROVOKED,MEXICO,M,,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,PROVOKED,USA,M,,N
2001.0,INVALID,AUSTRALIA,M,,Y
2001.0,UNPROVOKED,USA,F,,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,PROVOKED,PHILIPPINES,M,,N
2001.0,UNPROVOKED,SOUTHAFRICA,M,,N
2001.0,UNPROVOKED,AUSTRALIA,M,OR,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,UNPROVOKED,USA,M,MIDS,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,UNPROVOKED,SOUTHAFRICA,M,,N
2001.0,UNPROVOKED,USA,M,,N
2001.0,UNPROVOKED,BRAZIL,F,,N
2001.0,UNPROVOKED,AUSTRALIA,M,,N
2001.0,INVALID,BRAZIL,M,,N
2001.0,UNPROVOKED,BRAZIL,M,,Y
2001.0,UNPROVOKED,AUSTRALIA,M,,N
2001.0,BOAT,AUSTRALIA,M,,N
2001.0,UNPROVOKED,CUBA,F,,N
2000.0,UNPROVOKED,AUSTRALIA,M,,N
2000.0,UNPROVOKED,FIJI,M,,Y
2000.0,UNPROVOKED,CANADA,M,,N
2000.0,UNPROVOKED,AUSTRALIA,M,,N
2000.0,UNPROVOKED,AUSTRALIA,M,,N
2000.0,INVALID,AUSTRALIA,M,,Y
2000.0,UNPROVOKED,USA,M,,N
2000.0,INVALID,USA,F,,N
2000.0,UNPROVOKED,AUSTRALIA,M,,N
2000.0,UNPROVOKED,AUSTRALIA,M,,Y
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,USA,F,,N
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,AUSTRALIA,M,,Y
2000.0,UNPROVOKED,AUSTRALIA,M,,Y
2000.0,PROVOKED,AUSTRALIA,M,,N
2000.0,UNPROVOKED,OKINAWA,M,,Y
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,USA,F,,N
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,SOUTHAFRICA,M,,N
2000.0,UNPROVOKED,TANZANIA,M,,Y
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,REUNION,M,,N
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,USA,M,,Y
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,USA,F,,N
2000.0,INVALID,USA,M,,Y
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,USA,F,,N
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,SOUTHAFRICA,M,,N
2000.0,UNPROVOKED,SOUTHAFRICA,M,,N
2000.0,UNPROVOKED,TONGA,M,,N
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,USA,F,,N
2000.0,UNPROVOKED,USA,F,,N
2000.0,UNPROVOKED,USA,F,,N
2000.0,UNPROVOKED,USA,F,,N
2000.0,UNPROVOKED,USA,F,,N
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,PAPUANEWGUINEA,M,,N
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,AUSTRALIA,M,,N
2000.0,UNPROVOKED,USA,F,,N
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,NEWCALEDONIA,M,,Y
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,USA,M,,N
2000.0,UNPROVOKED,NEWZEALAND,M,,N
2000.0,UNPROVOKED,AUSTRALIA,M,,N
2000.0,UNPROVOKED,THAILAND,M,,Y
1999.0,UNPROVOKED,NEWZEALAND,M,,N
1999.0,UNPROVOKED,NEWZEALAND,F,,N
1999.0,UNPROVOKED,NEWZEALAND,F,,N
1999.0,UNPROVOKED,BRAZIL,M,,N
1999.0,INVALID,BRAZIL,M,,N
1999.0,UNPROVOKED,USA,M,,N
1999.0,UNPROVOKED,USA,M,,N
1999.0,UNPROVOKED,USA,F,,N
1999.0,UNPROVOKED,SOUTHAFRICA,M,,N
1999.0,UNPROVOKED,BRAZIL,M,,N
1999.0,UNPROVOKED,MARSHALLISLANDS,M,,N
1999.0,UNPROVOKED,MARSHALLISLANDS,M,,N
1999.0,UNPROVOKED,USA,M,,N
1999.0,UNPROVOKED,USA,M,,N
1999.0,UNPROVOKED,USA,M,,N
1999.0,UNPROVOKED,USA,M,,N
1999.0,UNPROVOKED,USA,F,,N
1999.0,UNPROVOKED,USA,F,,N
1999.0,UNPROVOKED,USA,M,,N
1999.0,PROVOKED,USA,M,,N
1999.0,UNPROVOKED,USA,M,,N
1999.0,UNPROVOKED,USA,M,,N
1999.0,UNPROVOKED,MARSHALLISLANDS,M,,N
1999.0,UNPROVOKED,USA,M,,N
1999.0,UNPROVOKED,USA,M,,N
1999.0,UNPROVOKED,USA,M,,N
1999.0,UNPROVOKED,BAHAMAS,M,,N
1999.0,UNPROVOKED,SOUTHAFRICA,M,,N
1999.0,UNPROVOKED,USA,M,,N
1999.0,UNPROVOKED,USA,M,,N
1999.0,UNPROVOKED,SOUTHAFRICA,M,,Y
1999.0,UNPROVOKED,USA,F,,N
1999.0,UNPROVOKED,SOUTHAFRICA,M,,N
1999.0,UNPROVOKED,USA,M,,N
1999.0,UNPROVOKED,USA,M,,N
1999.0,UNPROVOKED,USA,M,,N
1999.0,UNPROVOKED,USA,M,,N
1999.0,UNPROVOKED,AUSTRALIA,M,,Y
1999.0,UNPROVOKED,BRAZIL,M,,N
1999.0,UNPROVOKED,MAURITIUS,F,,N
1999.0,UNPROVOKED,REUNION,M,,Y
1999.0,UNPROVOKED,USA,M,,N
1999.0,UNPROVOKED,USA,F,,Y
1999.0,PROVOKED,NEWZEALAND,M,,N
1999.0,UNPROVOKED,USA,M,,N
1999.0,UNPROVOKED,USA,F,,N
1999.0,UNPROVOKED,AUSTRALIA,M,,N
1999.0,UNPROVOKED,USA,M,,N
1999.0,UNPROVOKED,MAURITIUS,M,,N
1999.0,INVALID,AUSTRALIA,F,,N
1999.0,UNPROVOKED,SOUTHAFRICA,M,,N
1998.0,PROVOKED,USA,M,,N
1998.0,UNPROVOKED,AUSTRALIA,F,,N
1998.0,UNPROVOKED,SOUTHAFRICA,M,,N
1998.0,UNPROVOKED,SOUTHAFRICA,M,,N
1998.0,UNPROVOKED,AUSTRALIA,F,,N
1998.0,UNPROVOKED,USA,M,,Y
1998.0,UNPROVOKED,USA,M,,N
1998.0,UNPROVOKED,USA,M,,N
1998.0,UNPROVOKED,USA,M,,N
1998.0,PROVOKED,JAPAN,M,,N
1998.0,UNPROVOKED,BRAZIL,M,,Y
1998.0,UNPROVOKED,USA,F,,N
1998.0,UNPROVOKED,SOUTHAFRICA,M,,N
1998.0,UNPROVOKED,BRAZIL,M,,N
1998.0,UNPROVOKED,USA,M,,N
1998.0,UNPROVOKED,USA,M,,N
1998.0,UNPROVOKED,USA,M,,N
1998.0,UNPROVOKED,USA,M,,N
1998.0,PROVOKED,SENEGAL,M,,N
1998.0,UNPROVOKED,USA,M,,N
1998.0,UNPROVOKED,USA,M,,N
1998.0,UNPROVOKED,BAHAMAS,M,,N
1998.0,UNPROVOKED,USA,M,,N
1998.0,UNPROVOKED,SOUTHAFRICA,M,,N
1998.0,UNPROVOKED,SOUTHAFRICA,M,,N
1998.0,UNPROVOKED,USA,M,,N
1998.0,UNPROVOKED,SOUTHAFRICA,M,,N
1998.0,UNPROVOKED,SOUTHAFRICA,M,,N
1998.0,UNPROVOKED,SOUTHAFRICA,M,,N
1998.0,UNPROVOKED,AUSTRALIA,M,,Y
1998.0,UNPROVOKED,SOUTHAFRICA,M,,Y
1998.0,UNPROVOKED,USA,M,,N
1998.0,UNPROVOKED,SOUTHAFRICA,M,,N
1998.0,UNPROVOKED,SOUTHAFRICA,M,,N
1998.0,UNPROVOKED,SOUTHAFRICA,M,,N
1998.0,UNPROVOKED,USA,M,,N
1998.0,UNPROVOKED,USA,F,,N
1998.0,UNPROVOKED,USA,M,,N
1998.0,UNPROVOKED,SOUTHAFRICA,M,,N
1998.0,UNPROVOKED,MOZAMBIQUE,F,,Y
1998.0,UNPROVOKED,USA,M,,N
1998.0,PROVOKED,USA,M,,N
1998.0,UNPROVOKED,USA,M,,N
1998.0,UNPROVOKED,SOUTHAFRICA,M,,N
1998.0,UNPROVOKED,USA,M,,N
1998.0,INVALID,AUSTRALIA,M,,Y
1998.0,UNPROVOKED,SOUTHAFRICA,M,,N
1998.0,UNPROVOKED,MOZAMBIQUE,M,,N
1998.0,UNPROVOKED,SOUTHAFRICA,M,,Y
1997.0,UNPROVOKED,SOUTHAFRICA,M,,Y
1997.0,INVALID,USA,F,,N
1997.0,UNPROVOKED,USA,M,,N
1997.0,UNPROVOKED,AUSTRALIA,M,,N
1997.0,UNPROVOKED,USA,M,,N
1997.0,INVALID,AUSTRALIA,M,,Y
1997.0,UNPROVOKED,AUSTRALIA,M,,N
1997.0,UNPROVOKED,USA,M,,N
1997.0,UNPROVOKED,USA,M,,N
1997.0,UNPROVOKED,USA,M,,N
1997.0,UNPROVOKED,USA,F,,N
1997.0,UNPROVOKED,BRAZIL,M,,Y
1997.0,UNPROVOKED,USA,M,,N
1997.0,UNPROVOKED,USA,M,,N
1997.0,UNPROVOKED,USA,M,,N
1997.0,UNPROVOKED,USA,M,,N
1997.0,UNPROVOKED,USA,M,,N
1997.0,INVALID,MEXICO,M,,Y
1997.0,UNPROVOKED,MEXICO,M,,Y
1997.0,UNPROVOKED,USA,F,,N
1997.0,UNPROVOKED,EGYPT,M,,N
1997.0,UNPROVOKED,EGYPT,M,,Y
1997.0,UNPROVOKED,USA,M,,N
1997.0,UNPROVOKED,USA,F,,N
1997.0,UNPROVOKED,USA,M,,N
1997.0,UNPROVOKED,USA,M,,N
1997.0,UNPROVOKED,AUSTRALIA,M,,N
1997.0,UNPROVOKED,SOUTHAFRICA,M,,Y
1997.0,UNPROVOKED,USA,M,,N
1997.0,UNPROVOKED,OKINAWA,M,,Y
1997.0,UNPROVOKED,FIJI,F,,N
1997.0,UNPROVOKED,USA,M,,N
1997.0,UNPROVOKED,USA,M,,N
1997.0,UNPROVOKED,USA,M,,N
1997.0,UNPROVOKED,USA,M,,N
1997.0,UNPROVOKED,USA,M,,N
1997.0,UNPROVOKED,BAHAMAS,M,,N
1997.0,UNPROVOKED,BRAZIL,M,,N
1997.0,UNPROVOKED,AUSTRALIA,F,,N
1997.0,UNPROVOKED,AUSTRALIA,M,,N
1997.0,BOAT,AUSTRALIA,F,,N
1997.0,UNPROVOKED,AUSTRALIA,M,,N
1997.0,UNPROVOKED,AUSTRALIA,M,,Y
1996.0,UNPROVOKED,AUSTRALIA,M,,UNKNOWN
1996.0,UNPROVOKED,USA,M,,N
1996.0,UNPROVOKED,USA,M,,N
1996.0,UNPROVOKED,USA,M,,N
1996.0,UNPROVOKED,USA,M,,N
1996.0,UNPROVOKED,USA,M,,N
1996.0,UNPROVOKED,USA,M,,N
1996.0,UNPROVOKED,NEWZEALAND,M,,N
1996.0,UNPROVOKED,USA,M,,N
1996.0,UNPROVOKED,USA,M,,N
1996.0,UNPROVOKED,USA,M,,N
1996.0,INVALID,USA,F,,N
1996.0,PROVOKED,SOUTHAFRICA,M,,N
1996.0,UNPROVOKED,USA,M,,N
1996.0,UNPROVOKED,USA,M,,N
1996.0,UNPROVOKED,USA,M,,N
1996.0,UNPROVOKED,USA,F,,N
1996.0,UNPROVOKED,OKINAWA,M,,Y
1996.0,UNPROVOKED,USA,M,,N
1996.0,UNPROVOKED,USA,M,,N
1996.0,UNPROVOKED,USA,M,,N
1996.0,UNPROVOKED,USA,F,,N
1996.0,UNPROVOKED,BAHAMAS,M,,N
1996.0,UNPROVOKED,USA,F,,N
1996.0,UNPROVOKED,SOUTHAFRICA,M,,N
1996.0,INVALID,AUSTRALIA,M,,Y
1996.0,UNPROVOKED,USA,M,,N
1996.0,UNPROVOKED,SOUTHKOREA,M,,Y
1996.0,UNPROVOKED,USA,M,,N
1996.0,UNPROVOKED,AUSTRALIA,M,,N
1996.0,UNPROVOKED,AUSTRALIA,F,,N
1996.0,UNPROVOKED,AUSTRALIA,F,,N
1996.0,UNPROVOKED,AUSTRALIA,M,,N
1996.0,UNPROVOKED,AUSTRALIA,M,,N
1996.0,PROVOKED,USA,F,,N
1996.0,UNPROVOKED,AUSTRALIA,M,,N
1996.0,PROVOKED,USA,M,,N
1996.0,UNPROVOKED,AUSTRALIA,F,,N
1996.0,UNPROVOKED,USA,M,,N
1996.0,UNPROVOKED,REUNION,M,,Y
1995.0,UNPROVOKED,NEWZEALAND,M,,N
1995.0,UNPROVOKED,USA,M,,N
1995.0,UNPROVOKED,USA,M,,N
1995.0,UNPROVOKED,AUSTRALIA,F,,N
1995.0,UNPROVOKED,USA,M,,N
1995.0,UNPROVOKED,USA,M,,N
1995.0,UNPROVOKED,USA,M,,N
1995.0,UNPROVOKED,USA,M,,N
1995.0,UNPROVOKED,USA,M,,N
1995.0,UNPROVOKED,USA,F,,N
1995.0,UNPROVOKED,USA,M,,Y
1995.0,UNPROVOKED,AUSTRALIA,M,,Y
1995.0,UNPROVOKED,USA,M,,N
1995.0,INVALID,USA,M,,N
1995.0,UNPROVOKED,USA,M,,N
1995.0,UNPROVOKED,USA,M,,N
1995.0,UNPROVOKED,USA,M,,N
1995.0,UNPROVOKED,USA,M,,N
1995.0,UNPROVOKED,USA,M,,N
1995.0,UNPROVOKED,USA,M,,N
1995.0,UNPROVOKED,USA,M,,N
1995.0,UNPROVOKED,TONGA,M,,N
1995.0,UNPROVOKED,USA,M,,N
1995.0,INVALID,USA,M,,Y
1995.0,UNPROVOKED,USA,M,,N
1995.0,UNPROVOKED,USA,F,,N
1995.0,UNPROVOKED,USA,M,,N
1995.0,UNPROVOKED,USA,M,,N
1995.0,UNPROVOKED,USA,M,,N
1995.0,UNPROVOKED,USA,M,,N
1995.0,UNPROVOKED,USA,F,,N
1995.0,UNPROVOKED,USA,M,,N
1995.0,UNPROVOKED,BRAZIL,M,,Y
1984.0,UNPROVOKED,SOUTHAFRICA,M,,N
1995.0,UNPROVOKED,USA,M,,N
1995.0,PROVOKED,USA,F,,N
1995.0,UNPROVOKED,USA,M,,N
1995.0,UNPROVOKED,USA,M,,N
1995.0,UNPROVOKED,USA,M,,N
1995.0,UNPROVOKED,USA,F,,N
1995.0,UNPROVOKED,USA,M,,N
1995.0,UNPROVOKED,HONGKONG,F,,Y
1995.0,UNPROVOKED,HONGKONG,M,,Y
1995.0,UNPROVOKED,USA,M,,N
1995.0,UNPROVOKED,FIJI,M,,Y
1995.0,UNPROVOKED,SOUTHKOREA,F,,Y
1995.0,INVALID,USA,M,,N
1995.0,UNPROVOKED,USA,M,,N
1995.0,UNPROVOKED,JAPAN,M,,Y
1995.0,UNPROVOKED,AUSTRALIA,M,,N
1995.0,UNPROVOKED,SOUTHAFRICA,M,,N
1995.0,UNPROVOKED,SOUTHAFRICA,M,,Y
1995.0,UNPROVOKED,BRAZIL,M,,N
1995.0,INVALID,SOUTHAFRICA,M,,N
1994.0,UNPROVOKED,SOUTHAFRICA,M,,N
1994.0,INVALID,AUSTRALIA,M,,N
1994.0,UNPROVOKED,USA,M,,Y
1994.0,UNPROVOKED,USA,F,,N
1994.0,PROVOKED,USA,F,,N
1994.0,UNPROVOKED,USA,M,,N
1994.0,UNPROVOKED,USA,F,,N
1994.0,UNPROVOKED,USA,M,,N
1994.0,SEADISASTER,USA,M,,Y
1994.0,UNPROVOKED,USA,F,,N
1994.0,UNPROVOKED,BRAZIL,M,,N
1994.0,UNPROVOKED,REUNION,M,,Y
1994.0,UNPROVOKED,SOUTHAFRICA,M,,Y
1994.0,UNPROVOKED,SOUTHAFRICA,M,,N
1994.0,UNPROVOKED,USA,M,,N
1994.0,UNPROVOKED,BAHAMAS,M,,N
1994.0,UNPROVOKED,USA,M,,N
1994.0,UNPROVOKED,USA,M,,N
1994.0,UNPROVOKED,USA,M,,N
1994.0,UNPROVOKED,USA,F,,N
1994.0,UNPROVOKED,USA,M,,N
1994.0,UNPROVOKED,USA,M,,N
1994.0,INVALID,USA,F,,Y
1994.0,UNPROVOKED,BAHAMAS,M,,N
1994.0,UNPROVOKED,USA,M,,N
